lat,lon,aed_lat,aed_lon,distance,type,city,density
50.79835,4.39378,50.7969171,4.3993705,440.0,card,Brussels,5.023621293980745
50.87666,4.34558,50.8758384,4.3444849,117.0,card,Brussels,5.702105705060192
50.79164,4.36078,50.7925752,4.3605596,314.0,card,Brussels,4.2904489030251085
50.878770079,4.3331625321,50.87646435,4.3333551,265.0,card,Brussels,5.675409018768226
50.848803944,4.3209866178,50.8487957,4.321365,54.0,card,Brussels,6.212910465327006
50.834323181,4.4103481421,50.8365772,4.408123,503.0,card,Brussels,6.091446577004378
50.87683,4.32825,50.875984,4.3274257,109.0,card,Brussels,5.772458550912817
50.87967,4.40419,50.8801388,4.4045598,124.0,card,Brussels,4.702859847475393
50.8109,4.31924,50.8108644,4.3187428,35.0,card,Brussels,4.785547357740817
50.82611,4.3391,50.8253709,4.3391698,94.0,card,Brussels,5.87831584426326
50.88494,4.34431,50.8841337,4.344355200000001,94.0,card,Brussels,5.297700896096224
50.87964,4.31748,50.8793624,4.3170274,46.0,card,Brussels,5.668923990792655
50.78937,4.42043,50.7900294,4.4200297,101.0,card,Brussels,4.60935322064989
50.84906,4.38039,50.8485078,4.3789937,148.0,card,Brussels,6.2889273322022605
50.82573,4.33016,50.8265828,4.3310295,144.0,card,Brussels,5.7367077170363325
50.83636,4.41416,50.8373089,4.4158217,189.0,card,Brussels,6.038181169635772
50.85496,4.43107,50.8564173,4.4335736,334.0,card,Brussels,5.320134201280648
50.834835031,4.3036389993,50.8349743,4.3032672,31.0,card,Brussels,5.626238495952657
50.83248,4.38916,50.8330096,4.3913291,182.0,card,Brussels,6.257997234321853
50.80486,4.42478,50.8044021,4.4256822,154.0,card,Brussels,5.349358230446036
50.87581,4.35286,50.877625,4.353866,344.0,card,Brussels,5.6842740178683995
50.87693,4.34163,50.877974,4.3409659,125.0,card,Brussels,5.715261985781008
50.890665612,4.3432732441,50.8914398,4.3418674,159.0,card,Brussels,4.983415017295916
50.82198,4.36669,50.8211669,4.3657215,180.0,card,Brussels,5.985025710150842
50.888,4.32868,50.8876708,4.327666,96.0,card,Brussels,5.244290968507802
50.86066,4.30084,50.86135535,4.30327125,313.0,card,Brussels,6.00315331445525
50.84442,4.30254,50.84492525,4.300952349999999,177.0,card,Brussels,5.884109931294371
50.84012,4.33474,50.8397192,4.3364902,160.0,card,Brussels,6.236653945287534
50.83869,4.40181,50.8403621,4.4022367,217.0,card,Brussels,6.17984793448474
50.89076,4.31526,50.8896859,4.3181214,323.0,card,Brussels,5.153887990325197
50.83895,4.39637,50.8389028,4.3971966,51.0,card,Brussels,6.2344818451546695
50.78933,4.37765,50.7884937,4.3751006,193.0,card,Brussels,4.347885264678442
50.86692,4.28307,50.8677024,4.2844245,180.0,card,Brussels,5.723185460551255
50.82455,4.38425,50.8252083,4.3843205,120.0,card,Brussels,6.119231551344911
50.821509026,4.3415632524,50.82138313791421,4.340560046974629,72.0,card,Brussels,5.71823998255867
50.88715286,4.3205649433,50.8878688,4.3193322,125.0,card,Brussels,5.322995286147904
50.85177,4.43919,50.8534393,4.4411597,188.0,card,Brussels,5.249596235739766
50.81014,4.42752,50.812417,4.4272203,250.0,card,Brussels,5.521307050967699
50.798293076,4.4097762996,50.7993338,4.4107275,164.0,card,Brussels,5.07437054950599
50.802291876,4.3601006905,50.8049904,4.3573517,430.0,card,Brussels,4.9457909451242
50.86681,4.30763,50.867134,4.3067713,79.0,card,Brussels,6.004624125540791
50.87899,4.34758,50.8778933,4.3480315,142.0,card,Brussels,5.5771310258575575
50.811848074,4.3673780626,50.8119229,4.3679582,42.0,card,Brussels,5.550801239232134
50.83487,4.34479,50.835833,4.3441354,174.0,card,Brussels,6.216867236036414
50.87621,4.39834,50.8764902,4.3988723,51.0,card,Brussels,5.013050148648314
50.82254,4.37847,50.8235717,4.3766927,195.0,card,Brussels,6.054304470821493
50.86373,4.4242,50.8648113,4.4226494,164.0,card,Brussels,5.108821556535573
50.84913,4.44539,50.8472669,4.4465304,533.0,card,Brussels,5.192238402460998
50.84993,4.36699,50.8502092,4.3678413,79.0,card,Brussels,6.362544545187607
50.82518,4.29592,50.8234888,4.2957122,268.0,card,Brussels,5.052858247595533
50.82815,4.38388,50.8279426,4.3833899,50.0,card,Brussels,6.204692048792912
50.80944,4.39095,50.8101081,4.39053125,80.0,card,Brussels,5.577415958675897
50.86527,4.29983,50.8652364,4.300037,20.0,card,Brussels,5.954033829601669
50.83701,4.35341,50.8378014,4.3531123,125.0,card,Brussels,6.318921082205333
50.822455207,4.3557121883,50.8226775,4.3539271,169.0,card,Brussels,5.918651960051346
50.813357952,4.4330744725,50.8134043,4.4320168,70.0,card,Brussels,5.56375962807431
50.84539,4.38545,50.844980500000005,4.38591215,56.0,card,Brussels,6.291574534613204
50.84516,4.34518,50.8452062,4.3464348,112.0,card,Brussels,6.373250932667304
50.87364,4.35037,50.874782,4.3483572,259.0,card,Brussels,5.801480012004131
50.83404,4.37656,50.8338293,4.3771456,203.0,card,Brussels,6.315818971691431
50.86016,4.35235,50.8604749,4.3533532,100.0,card,Brussels,6.243117901055915
50.80821,4.39001,50.80829335,4.38970795,31.0,card,Brussels,5.517159532259687
50.77464,4.33506,50.77415625237149,4.339092263069758,400.0,card,Brussels,2.8149942180571994
50.805069871,4.3702579955,50.8042874,4.3732407,319.0,card,Brussels,5.220556580043566
50.87773,4.30336,50.8769015,4.3012147,219.0,card,Brussels,5.702448223373363
50.77969831,4.341926571,50.7770188,4.3408129,424.0,card,Brussels,3.2356440699069684
50.80762,4.31254,50.8086047,4.3142061,218.0,card,Brussels,4.454956135062877
50.83658,4.41065,50.8372777,4.4104304,300.0,card,Brussels,6.083539573036005
50.82626,4.36825,50.8276822,4.369591,185.0,card,Brussels,6.135058847535423
50.86192,4.4152,50.8621018,4.4164371,92.0,card,Brussels,5.381943362665077
50.79217,4.34455,50.7937719,4.3432073,295.0,card,Brussels,4.081307761525665
50.852246033,4.3836949556,50.8528725,4.3824696,110.0,card,Brussels,6.20119694817456
50.81309,4.345,50.8126161,4.3471869,213.0,card,Brussels,5.353091769019319
50.85563,4.36277,50.8567387,4.361753,186.0,card,Brussels,6.295209320454593
50.878373538,4.3298805594,50.877297,4.3304725,166.0,card,Brussels,5.704245375330438
50.84186,4.36726,50.84162,4.3670394,45.0,card,Brussels,6.39386404355944
50.84513,4.35454,50.8462131,4.355054,142.0,card,Brussels,6.40169489376051
50.86186,4.42524,50.86261455,4.42572845,156.0,card,Brussels,5.169832154429518
50.83002,4.33887,50.8300907,4.3378543,73.0,card,Brussels,6.017345842326151
50.87807,4.30861,50.8784538,4.3077973,79.0,card,Brussels,5.7126623622930985
50.8364,4.34566,50.8369225,4.3451587,96.0,card,Brussels,6.258170149172219
50.82632,4.3406,50.8270333,4.3407579,80.0,card,Brussels,5.905398509635633
50.84013,4.34257,50.8406229,4.3423079,74.0,card,Brussels,6.303468906238213
50.85164,4.43623,50.8531895,4.4382416,223.0,card,Brussels,5.321623988338344
50.860958046,4.3217273872,50.8606361,4.3213311,130.0,card,Brussels,6.191368878269676
50.816203194,4.3338041649,50.8147546,4.3329826,182.0,card,Brussels,5.344895767430244
50.85931,4.33004,50.8588739,4.3311039,88.0,card,Brussels,6.25408432730092
50.85562,4.38738,50.854127972343846,4.386836227016116,238.0,card,Brussels,6.076334541725206
50.82638204,4.3447540411,50.8253344,4.3456601,148.0,card,Brussels,5.956800190873649
50.87246,4.3909,50.8725524370272,4.390588931926636,24.0,card,Brussels,5.347405487308152
50.836780767,4.3353652222,50.8371175,4.3356232,94.0,card,Brussels,6.172163352394869
50.807104056,4.3284762141,50.8078435,4.3289648,104.0,card,Brussels,4.738569054433306
50.85905,4.36419,50.85997661094108,4.365707443320933,196.0,card,Brussels,6.209313669310064
50.80815,4.31654,50.80717165913885,4.3152868573100776,140.0,card,Brussels,4.569193625008711
50.86875,4.37975,50.8693974,4.381361,222.0,card,Brussels,5.6997712494886565
50.877579665,4.3219669553,50.8785709,4.32054395,186.0,card,Brussels,5.750265312246092
50.86266,4.29659,50.8640745,4.2965669,157.0,card,Brussels,5.939426864997167
50.85509,4.37328,50.85479357817591,4.373525950436873,51.0,card,Brussels,6.236246139212352
50.86121,4.41041,50.861767741918,4.408002941496097,234.0,card,Brussels,5.507649061084733
50.88134,4.35877,50.8799681,4.3561179,357.0,card,Brussels,5.3457772883620525
50.85248,4.44831,50.8526058,4.448905,125.0,card,Brussels,5.007739760836209
50.83913,4.42245,50.8379038543272,4.423526611188802,185.0,card,Brussels,5.888865947739685
50.853467805,4.3462462926,50.8536892,4.34644,62.0,card,Brussels,6.361129989688147
50.82918,4.40259,50.8283363,4.4008396,171.0,card,Brussels,6.136468747334382
50.83513,4.32731,50.8366162,4.3286446,221.0,card,Brussels,6.03067741425539
50.84072,4.3337,50.8397192,4.3364902,258.0,card,Brussels,6.237407745095141
50.84553,4.42705,50.8439542,4.4247976,280.0,card,Brussels,5.691339654953607
50.84355,4.33758,50.84466995,4.33856615,208.0,card,Brussels,6.31294377306247
50.78277,4.33713,50.7847083,4.3361194,366.0,card,Brussels,3.352573629368267
50.83872664,4.3753850805,50.8386891,4.375194,10.0,card,Brussels,6.363177622245881
50.822771122,4.3233682463,50.822486,4.3224991,178.0,card,Brussels,5.493118845276488
50.85483,4.30365,50.85596119315205,4.305885169693487,224.0,card,Brussels,6.0397157595931
50.84545,4.3739,50.8458539,4.3727393,91.0,card,Brussels,6.368478436192831
50.83406,4.4109,50.8372777,4.4104304,664.0,card,Brussels,6.084830119461958
50.87864,4.3819,50.8784118,4.381971,13.0,card,Brussels,5.170403790459731
50.85609,4.39682,50.8573359,4.3948099,198.0,card,Brussels,5.931460747347973
50.86673,4.35179,50.8659203,4.351108,102.0,card,Brussels,6.057881927856556
50.85535,4.36626,50.8557841,4.3669535,94.0,card,Brussels,6.281099715768838
50.86255,4.34061,50.8631504,4.34091,82.0,card,Brussels,6.212196676315997
50.860328424,4.3757153939,50.8619181,4.3761446,180.0,card,Brussels,6.071789734701742
50.840776155,4.3018846308,50.84023217796715,4.302451138701241,174.0,card,Brussels,5.78175414381302
50.87011,4.29269,50.869528030402165,4.292423567535947,65.0,card,Brussels,5.806948547136846
50.84348,4.34967,50.8436316,4.3502948,16.0,card,Brussels,6.381053779232569
50.839280802,4.3390121725,50.8381767,4.3385402,299.0,card,Brussels,6.260508067473346
50.85072,4.37665,50.8510009,4.3759707,86.0,card,Brussels,6.2933727779980195
50.833917438,4.3637297728,50.8318375,4.3630167,251.0,card,Brussels,6.3041803715544225
50.857792829,4.3815806664,50.8577371,4.3816401,7.0,card,Brussels,6.083977366716283
50.84852,4.34194,50.848842,4.3399428,144.0,card,Brussels,6.370467902560941
50.82263,4.33159,50.82153015,4.32898045,220.0,card,Brussels,5.623517180401817
50.81465,4.33783,50.81377627396469,4.3389270430952855,148.0,card,Brussels,5.327986996438313
50.89946,4.39324,50.8987916,4.3947094,122.0,card,Brussels,3.6984550962844147
50.83964,4.38514,50.83885084967285,4.385674310783466,135.0,card,Brussels,6.321853025445841
50.83751,4.3344,50.8371175,4.3356232,131.0,card,Brussels,6.1789388106825935
50.79407556,4.3655058829,50.7942753,4.3649923,45.0,card,Brussels,4.5079877554280605
50.83959,4.40893,50.8410055,4.4098399,238.0,card,Brussels,6.0876297511514395
50.81982,4.39103,50.8207186,4.3925055,730.0,card,Brussels,5.979720768089408
50.82098,4.38585,50.8213159,4.3872516,119.0,card,Brussels,6.015940019101619
50.83935,4.3855,50.83885084967285,4.385674310783466,57.0,card,Brussels,6.3194698995010485
50.8588,4.3053,50.8588702,4.3046214,73.0,card,Brussels,6.063490036224119
50.8149,4.33946,50.81377627396469,4.3389270430952855,130.0,card,Brussels,5.36649077461918
50.85471,4.42043,50.8544858,4.4209017,152.0,card,Brussels,5.55583221311214
50.84014,4.29859,50.84023217796715,4.302451138701241,354.0,card,Brussels,5.700897709471971
50.85795,4.32121,50.8574428,4.3209055,58.0,card,Brussels,6.219004505998726
50.89194,4.38543,50.8913336,4.3844154,104.0,card,Brussels,4.314569637612303
50.816675488,4.3666969181,50.8158772,4.3667362,87.0,card,Brussels,5.771011986505456
50.83782,4.30928,50.8384258,4.30867305,154.0,card,Brussels,5.829647694727985
50.84585,4.34375,50.84604725,4.34268595,111.0,card,Brussels,6.370374366483042
50.83577,4.34968,50.8355728,4.3488639,74.0,card,Brussels,6.273831449729372
50.87936,4.40192,50.8791041,4.4013283,50.0,card,Brussels,4.76610900229897
50.85705,4.35265,50.8572669,4.3519667,54.0,card,Brussels,6.306855648373424
50.89343,4.41937,50.8935285,4.4194099,12.0,card,Brussels,3.567496684269056
50.87914,4.40146,50.8791041,4.4013283,26.0,card,Brussels,4.7878285249456525
50.88897,4.31845,50.8896859,4.3181214,79.0,card,Brussels,5.237273411558353
50.85286,4.35783,50.8530815,4.35775,18.0,card,Brussels,6.359010604691492
50.850356026,4.3395308818,50.8504834,4.3401242,33.0,card,Brussels,6.3597919665096425
50.796053219,4.36313706,50.7942753,4.3649923,503.0,card,Brussels,4.602436769760218
50.85432,4.3143,50.8545396,4.314586,60.0,card,Brussels,6.1681172255280226
50.89992,4.36225,50.8992989,4.3603157,230.0,card,Brussels,4.174270415062345
50.833570293,4.3312365566,50.8333032,4.3309125,37.0,card,Brussels,6.03623743869155
50.823741236,4.3633757738,50.8218689,4.3634813,220.0,card,Brussels,6.027194903984173
50.830536877,4.3561643888,50.8309584,4.3565303,49.0,card,Brussels,6.191689320713456
50.85402,4.36079,50.8428222,4.3843075,1000.0,card,Brussels,6.332747872064716
50.86487,4.37011,50.863928,4.3715257,198.0,card,Brussels,5.975866115543499
50.83319,4.37832,50.8347523,4.3787093,227.0,card,Brussels,6.301450812394811
50.8256,4.34199,50.8250783,4.343753,282.0,card,Brussels,5.894677772033258
50.85952,4.31578,50.8581953,4.3165574,225.0,card,Brussels,6.164375604407445
50.82976,4.31816,50.8306929,4.3175574,228.0,card,Brussels,5.704084630297504
50.82414,4.40818,50.824417,4.4077003,56.0,card,Brussels,6.0191053830237795
50.844839804,4.4593009837,50.8443089,4.4604532,105.0,card,Brussels,4.985279566496541
50.856435435,4.353544931,50.8577546,4.353876,157.0,card,Brussels,6.31559562589567
50.82718,4.28499,50.827437,4.2837486,119.0,card,Brussels,4.893310381850137
50.8571,4.30557,50.85596119315205,4.305885169693487,207.0,card,Brussels,6.069388066516225
50.85043,4.41012,50.8493748,4.4084195,223.0,card,Brussels,5.880075553623349
50.81346,4.33415,50.81302160231905,4.335284515068624,110.0,card,Brussels,5.2041238093198965
50.81086,4.32525,50.8096703,4.3259257,157.0,card,Brussels,4.899344247468975
50.83056,4.2937,50.8291025,4.2923908,243.0,card,Brussels,5.2484457123001125
50.84777,4.45621,50.847965,4.4572721,101.0,card,Brussels,4.973402905947744
50.85051,4.43347,50.8496596,4.4351969,167.0,card,Brussels,5.42005037971393
50.81188,4.40483,50.8124182,4.4076802,240.0,card,Brussels,5.68825945108928
50.823621039,4.4635456615,50.8226916,4.4624535,166.0,card,Brussels,5.207460102758696
50.86159,4.30498,50.86135535,4.30327125,133.0,card,Brussels,6.045154878260367
50.79047,4.34374,50.7937719,4.3432073,480.0,card,Brussels,3.9579974686668815
50.87972,4.33029,50.8796196,4.3285275,140.0,card,Brussels,5.643993153464178
50.85532,4.38672,50.854127972343846,4.386836227016116,178.0,card,Brussels,6.092740897515222
50.8707,4.37917,50.8693974,4.381361,344.0,card,Brussels,5.619097335520826
50.831600208,4.443973135,50.8319311,4.444736,80.0,card,Brussels,5.570435210383669
50.88052225,4.4043370222,50.8801388,4.4045598,45.0,card,Brussels,4.650563867294765
50.82926,4.39888,50.829343,4.39885295,8.0,card,Brussels,6.163727667560903
50.81438,4.36753,50.8154406,4.3669094,123.0,card,Brussels,5.673799964137969
50.884996749,4.3240771972,50.8849653,4.3233543,51.0,card,Brussels,5.41837050076913
50.87925,4.32178,50.87935165,4.3217505,9.0,card,Brussels,5.683218624258278
50.845069,4.311193096,50.84552244628805,4.309347512308991,172.0,card,Brussels,6.036829474824765
50.86936,4.38246,50.8693974,4.381361,78.0,card,Brussels,5.633158572404693
50.85313,4.39079,50.8523890881421,4.390887833387941,149.0,card,Brussels,6.098902343920564
50.84972,4.37233,50.8499607,4.3731729,62.0,card,Brussels,6.3373925315667
50.81756,4.35432,50.8169904,4.3545895,79.0,card,Brussels,5.69461465065456
50.82752,4.28234,50.827437,4.2837486,112.0,card,Brussels,4.8452037320299715
50.857869433,4.3098853167,50.857466314687166,4.309701349297456,66.0,card,Brussels,6.117673691091144
50.827766416,4.3903007498,50.82922384944271,4.39010418742169,192.0,card,Brussels,6.181949420461226
50.87855,4.38173,50.8784118,4.381971,3.0,card,Brussels,5.178137913206453
50.85445,4.31365,50.8545396,4.314586,64.0,card,Brussels,6.161272086635594
50.82496,4.29722,50.8238652,4.2986584,338.0,card,Brussels,5.071485850217141
50.833718701,4.3829929905,50.833401271180826,4.3827588716995765,40.0,card,Brussels,6.296944935215021
50.830652278,4.3457739818,50.8291191,4.3468929,247.0,card,Brussels,6.1114644270610485
50.853798893,4.3959087793,50.8540212,4.3946977,192.0,card,Brussels,6.012208177268615
50.84062,4.3313,50.8400905,4.329832,219.0,card,Brussels,6.211071596579424
50.85564,4.44205,50.8552472,4.4401001,208.0,card,Brussels,5.040100299734078
50.87252,4.29779,50.87184985,4.297579949999999,128.0,card,Brussels,5.8090090026510754
50.87131,4.41975,50.8713355,4.4193969,26.0,card,Brussels,4.8343810667990725
50.83077,4.4335,50.82771,4.4322985,400.0,card,Brussels,5.762980481364442
50.850431054,4.3746344234,50.8496092,4.3750212,101.0,card,Brussels,6.312637354854259
50.834983799,4.3390147741,50.8348824,4.3383602,59.0,card,Brussels,6.165764670254029
50.86129,4.34144,50.8615536,4.3406368,63.0,card,Brussels,6.239565916988546
50.79481,4.36741,50.7945824,4.367336,13.0,card,Brussels,4.577757429872933
50.85338,4.44113,50.8534393,4.4411597,0.0,card,Brussels,5.147367329902279
50.83207,4.41636,50.83224235416679,4.415825191771464,83.0,card,Brussels,6.015509661457061
50.83998,4.33106,50.8400905,4.329832,129.0,card,Brussels,6.196041152554083
50.848245121,4.3874423279,50.8494069,4.3902353,280.0,card,Brussels,6.236395936162817
50.80972,4.31612,50.8095994,4.3139996,150.0,card,Brussels,4.653784755257982
50.81255,4.40751,50.8124182,4.4076802,25.0,card,Brussels,5.706822374259132
50.855,4.37918,50.8555248,4.3782624,87.0,card,Brussels,6.184713074037842
50.84931,4.34838,50.8493559,4.3474893,102.0,card,Brussels,6.38984904971255
50.89195,4.37577,50.8925486,4.3768039,289.0,card,Brussels,4.477459121318468
50.85538,4.36628,50.8557841,4.3669535,90.0,card,Brussels,6.280367574096334
50.79848,4.33638,50.7973102,4.3372604,174.0,card,Brussels,4.347940700414359
50.830418383,4.3448940347,50.83200633887234,4.344182987275215,229.0,card,Brussels,6.0957082780935545
50.81836,4.3783,50.8200185,4.3773522,581.0,card,Brussels,5.907778125438642
50.83488,4.337,50.8340301,4.3362222,108.0,card,Brussels,6.141892274046282
50.83229,4.3849,50.8315778,4.3856444,99.0,card,Brussels,6.272876993474328
50.83699,4.29933,50.8366925,4.2995045,77.0,card,Brussels,5.61578068342212
50.83145,4.41455,50.83224235416679,4.415825191771464,231.0,card,Brussels,6.036241748472055
50.882848282,4.3240933927,50.8827032,4.3237924,35.0,card,Brussels,5.520831134152847
50.81591,4.43621,50.8137248,4.4339606,329.0,card,Brussels,5.586887513027855
50.86356,4.41835,50.8637804,4.4189169,104.0,card,Brussels,5.243894468171468
50.86271,4.4203,50.8637804,4.4189169,190.0,card,Brussels,5.24022161734192
50.79387,4.33476,50.7936717,4.3335713,198.0,card,Brussels,4.024827358206589
50.826832431,4.3848784352,50.8279426,4.3833899,167.0,card,Brussels,6.174825982531632
50.873596454,4.380477226,50.87312782254658,4.382601012928732,373.0,card,Brussels,5.459354643490485
50.815551079,4.4151698088,50.8170688,4.4140483,247.0,card,Brussels,5.769860531333396
50.866785253,4.3064224696,50.867134,4.3067713,81.0,card,Brussels,5.9952658927396
50.86176,4.34304,50.8615536,4.3406368,233.0,card,Brussels,6.227992773441125
50.813425264,4.3333095277,50.81302160231905,4.335284515068624,169.0,card,Brussels,5.188070711053254
50.86808,4.40357,50.8678374,4.403743,15.0,card,Brussels,5.332706107880127
50.86012,4.36782,50.8601074,4.367684,14.0,card,Brussels,6.152831521044593
50.80831,4.39636,50.8076984,4.3923237,347.0,card,Brussels,5.539421608168216
50.83642,4.35575,50.8363653,4.3551726,55.0,card,Brussels,6.319862647652424
50.85751,4.36415,50.8582089,4.3619562,217.0,card,Brussels,6.2472327583586935
50.820907263,4.3441322575,50.8223102,4.3468026,337.0,card,Brussels,5.725168763544837
50.86297,4.42015,50.8637804,4.4189169,183.0,card,Brussels,5.231863251167934
50.85521,4.36473,50.8557841,4.3669535,253.0,card,Brussels,6.292865331480225
50.87676,4.4138,50.8768075,4.4150114,85.0,card,Brussels,4.668372594092
50.85772,4.33198,50.8570727,4.33228465,109.0,card,Brussels,6.281452330177743
50.885454485,4.3221582796,50.8849653,4.3233543,127.0,card,Brussels,5.402179604785332
50.86153,4.30471,50.86135535,4.30327125,112.0,card,Brussels,6.0426956924159745
50.83869,4.40269,50.8395801,4.4047607,252.0,card,Brussels,6.17008344482007
50.84681,4.34466,50.8476593,4.3432761,167.0,card,Brussels,6.378360220414184
50.84412,4.33635,50.8436343,4.3345633,138.0,card,Brussels,6.309926848717661
50.83066,4.3457,50.8291191,4.3468929,252.0,card,Brussels,6.110987980473682
50.85203,4.35517,50.8520978,4.3549951,29.0,card,Brussels,6.373792911092524
50.82716,4.28717,50.8275659,4.2877215,50.0,card,Brussels,4.944457396995694
50.83866,4.44551,50.8384279,4.4441395,101.0,card,Brussels,5.451876764460633
50.86451,4.31077,50.8647109,4.311609,62.0,card,Brussels,6.066376061997315
50.87433,4.40388,50.8741132,4.4029663,81.0,card,Brussels,5.007341099598275
50.86629,4.35143,50.8659203,4.351108,47.0,card,Brussels,6.07449809513544
50.85726,4.32711,50.8570736,4.3245926,206.0,card,Brussels,6.26269969840415
50.85304,4.37401,50.8529285,4.3737158,24.0,card,Brussels,6.272908219405468
50.79460545,4.3564850691,50.7946127,4.3570839,43.0,card,Brussels,4.420673145854938
50.84541,4.34082,50.8454451,4.3417941,101.0,card,Brussels,6.3521076319920695
50.85436,4.32965,50.854419,4.3276867,159.0,card,Brussels,6.296757058557149
50.878086693,4.3325236335,50.87646435,4.3333551,220.0,card,Brussels,5.707837241700007
50.83266,4.40338,50.83243034922928,4.401154610545606,224.0,card,Brussels,6.160095720685807
50.8216,4.34188,50.82138313791421,4.340560046974629,115.0,card,Brussels,5.726510661843488
50.80098,4.34827,50.8051035,4.3484203,586.0,card,Brussels,4.700153677841663
50.834634681,4.3459282962,50.8356052,4.347541,155.0,card,Brussels,6.220753648795883
50.87905,4.33676,50.8796733,4.3377172,138.0,card,Brussels,5.646222892903051
50.82977,4.33458,50.828676,4.337638,359.0,card,Brussels,5.955340637704291
50.85274,4.37069,50.8532295,4.3702589,76.0,card,Brussels,6.3021281893300065
50.85031,4.38944,50.8494069,4.3902353,137.0,card,Brussels,6.178254612271932
50.85972,4.41492,50.8607238,4.4157927,178.0,card,Brussels,5.479072721120763
50.84895,4.35443,50.8492548,4.3533128,82.0,card,Brussels,6.397237474972142
50.86544,4.33943,50.8643301,4.337832,221.0,card,Brussels,6.1407161375931345
50.85869,4.36293,50.8582089,4.3619562,101.0,card,Brussels,6.226635558793147
50.82222,4.33059,50.82153015,4.32898045,137.0,card,Brussels,5.588892540112365
50.81097,4.43468,50.8107861,4.4348075,20.0,card,Brussels,5.484290274907462
50.83874,4.33273,50.83906080483594,4.331619387033171,157.0,card,Brussels,6.188367589129913
50.822545114,4.3558257023,50.8226775,4.3539271,182.0,card,Brussels,5.923231331462224
50.85067,4.38717,50.85041585387092,4.385184297168424,248.0,card,Brussels,6.196431156319794
50.8295,4.33889,50.8300907,4.3378543,112.0,card,Brussels,5.9999906925549995
50.792825351,4.3199214555,50.7946656,4.3201982,226.0,card,Brussels,3.6836400865484182
50.87785,4.36045,50.877604136893886,4.358580559097285,242.0,card,Brussels,5.509311516518136
50.87548,4.38011,50.876017,4.3784946,133.0,card,Brussels,5.368601108158248
50.86034,4.29512,50.8619882,4.2928295,285.0,card,Brussels,5.92907329307633
50.841630907,4.3032322317,50.84023217796715,4.302451138701241,249.0,card,Brussels,5.829365452100912
50.785957909,4.3664563525,50.7832409,4.3731046,881.0,card,Brussels,3.998021496357281
50.840892868,4.2871899461,50.8405305,4.2915935,349.0,card,Brussels,5.488588215412705
50.85052,4.31522,50.8505671,4.3152307,3.0,card,Brussels,6.161439275967269
50.80257,4.39071,50.8041503,4.389006,213.0,card,Brussels,5.237101035430969
50.863481059,4.2973785416,50.8640745,4.2965669,150.0,card,Brussels,5.943458168832596
50.86148,4.3197,50.860818,4.3172881,199.0,card,Brussels,6.1721425017196045
50.86832,4.30597,50.86936742228689,4.3081813292504805,225.0,card,Brussels,5.9639770160179495
50.88468,4.34059,50.8839848,4.3397766,126.0,card,Brussels,5.342273235909228
50.82255,4.32293,50.822486,4.3224991,141.0,card,Brussels,5.474961930993853
50.851598684,4.3844331756,50.85041585387092,4.385184297168424,223.0,card,Brussels,6.206944648006139
50.8655,4.33498,50.8660867,4.3357117,83.0,card,Brussels,6.142182607237893
50.827333953,4.3401548851,50.8270333,4.3407579,66.0,card,Brussels,5.938124288533691
50.81661,4.2998,50.8166939,4.299489,1.0,card,Brussels,4.696402545554714
50.83665,4.38916,50.83677755,4.3867676,177.0,card,Brussels,6.290066269894745
50.85081,4.4343,50.8496596,4.4351969,235.0,card,Brussels,5.392159876443737
50.83943,4.39354,50.8389028,4.3971966,388.0,card,Brussels,6.258995009751056
50.83195,4.37013,50.8321485,4.3699241,26.0,card,Brussels,6.2806467813882625
50.8591,4.41108,50.8583712,4.41168655,92.0,card,Brussels,5.57912022551518
50.805788043,4.434227254,50.8059079,4.434335600000001,15.0,card,Brussels,5.324832822731671
50.85087,4.38542,50.85041585387092,4.385184297168424,51.0,card,Brussels,6.211148641112759
50.8622,4.33701,50.8623977,4.3386289,196.0,card,Brussels,6.220028684001535
50.8192,4.38035,50.8199431,4.3825123,175.0,card,Brussels,5.945862959802829
50.80579,4.43434,50.8059079,4.434335600000001,12.0,card,Brussels,5.3240346117507125
50.83537,4.29332,50.8370594,4.2968038,386.0,card,Brussels,5.432894345449435
50.86915,4.33333,50.8695592,4.3326773,61.0,card,Brussels,6.039412546288625
50.863,4.4189,50.8637804,4.4189169,178.0,card,Brussels,5.257292758217952
50.839538822,4.4426799087,50.838427,4.4425241,151.0,card,Brussels,5.496553109420952
50.82693,4.2881,50.8275659,4.2877215,139.0,card,Brussels,4.9556331715023525
50.80345,4.33876,50.803891,4.3398427,92.0,card,Brussels,4.69908065926857
50.81949,4.39139,50.8207186,4.3925055,774.0,card,Brussels,5.969112266057355
50.79537,4.40301,50.7961049,4.4020647,133.0,card,Brussels,4.899895871502541
50.86695,4.35196,50.8659203,4.351108,129.0,card,Brussels,6.049466533065444
50.83627,4.35691,50.8362106,4.3564723,87.0,card,Brussels,6.32228847639427
50.82221,4.40928,50.82240995,4.41062735,154.0,card,Brussels,5.973749558152263
50.82005,4.32204,50.82102886043927,4.322126504787513,121.0,card,Brussels,5.337117735230707
50.85823,4.36171,50.8582089,4.3619562,38.0,card,Brussels,6.245061325266363
50.85125,4.34068,50.8521332,4.3412345,100.0,card,Brussels,6.3623511143873595
50.7848,4.38277,50.7840914,4.3779894,375.0,card,Brussels,4.111853343733084
