type,public,latitude,longitude,city,province,region,geometry
unknown,NA,51.0848544,3.7480494,Gent,East Flanders,Flanders,POINT (3.7480494 51.0848544)
unknown,NA,51.0650828,3.7342259,Gent,East Flanders,Flanders,POINT (3.7342259 51.0650828)
unknown,1,51.0474729,3.725941,Gent,East Flanders,Flanders,POINT (3.725941 51.0474729)
unknown,NA,51.0658561,3.7326489,Gent,East Flanders,Flanders,POINT (3.7326489 51.0658561)
unknown,NA,51.0067817,3.7374112,Zwijnaarde,East Flanders,Flanders,POINT (3.7374112 51.0067817)
unknown,NA,51.048579,3.7309562,Gent,East Flanders,Flanders,POINT (3.7309562 51.048579)
unknown,NA,51.0515712,3.726897,Gent,East Flanders,Flanders,POINT (3.726897 51.0515712)
unknown,NA,51.056687,3.707175,Gent,East Flanders,Flanders,POINT (3.707175 51.056687)
unknown,NA,51.016441,3.7057008,Zwijnaarde,East Flanders,Flanders,POINT (3.7057008 51.016441)
unknown,1,51.0678307,3.7290914,Gent,East Flanders,Flanders,POINT (3.7290914 51.0678307)
unknown,0,51.0328516,3.6874907,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.6874907 51.0328516)
unknown,0,51.032039,3.687671,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.687671 51.032039)
unknown,0,51.0327576,3.6881589,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.6881589 51.0327576)
unknown,0,51.0999059,3.7100423,Wondelgem,East Flanders,Flanders,POINT (3.7100423 51.0999059)
unknown,1,51.0084882,3.7148315,Zwijnaarde,East Flanders,Flanders,POINT (3.7148315 51.0084882)
unknown,1,51.0226632,3.6811763,Gent,East Flanders,Flanders,POINT (3.6811763 51.0226632)
unknown,1,51.0421288,3.6026017,Drongen,East Flanders,Flanders,POINT (3.6026017 51.0421288)
unknown,1,51.045386,3.7537445,Gentbrugge,East Flanders,Flanders,POINT (3.7537445 51.045386)
unknown,1,51.0139195,3.7053429,Zwijnaarde,East Flanders,Flanders,POINT (3.7053429 51.0139195)
unknown,1,51.1360913,3.7896033,Desteldonk,East Flanders,Flanders,POINT (3.7896033 51.1360913)
unknown,1,51.0886663,3.6826564,Mariakerke,East Flanders,Flanders,POINT (3.6826564 51.0886663)
unknown,1,51.114298,3.7732944,Gent,East Flanders,Flanders,POINT (3.7732944 51.114298)
unknown,1,51.1254669,3.7926053,Desteldonk,East Flanders,Flanders,POINT (3.7926053 51.1254669)
unknown,1,51.0950644,3.7269336,Gent,East Flanders,Flanders,POINT (3.7269336 51.0950644)
unknown,1,51.0286823,3.6881179,Gent,East Flanders,Flanders,POINT (3.6881179 51.0286823)
unknown,1,51.0420866,3.7590429,Gentbrugge,East Flanders,Flanders,POINT (3.7590429 51.0420866)
unknown,1,51.0782205,3.7318146,Gent,East Flanders,Flanders,POINT (3.7318146 51.0782205)
unknown,1,51.0712469,3.7483804,Sint-Amandsberg,East Flanders,Flanders,POINT (3.7483804 51.0712469)
unknown,1,51.0269184,3.6710895,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.6710895 51.0269184)
unknown,1,51.0603977,3.6872137,Gent,East Flanders,Flanders,POINT (3.6872137 51.0603977)
unknown,1,51.0195362,3.6826321,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.6826321 51.0195362)
unknown,1,51.0177226,3.7385331,Gent,East Flanders,Flanders,POINT (3.7385331 51.0177226)
unknown,1,51.0939945,3.76662,Oostakker,East Flanders,Flanders,POINT (3.76662 51.0939945)
unknown,1,51.0161367,3.7358699,Gent,East Flanders,Flanders,POINT (3.7358699 51.0161367)
unknown,1,51.0102471,3.7021131,Gent,East Flanders,Flanders,POINT (3.7021131 51.0102471)
unknown,1,51.0657998,3.7152051,Gent,East Flanders,Flanders,POINT (3.7152051 51.0657998)
unknown,1,51.0368107,3.7069523,Gent,East Flanders,Flanders,POINT (3.7069523 51.0368107)
unknown,1,51.0895217,3.6813081,Mariakerke,East Flanders,Flanders,POINT (3.6813081 51.0895217)
unknown,1,51.0856653,3.7019929,Wondelgem,East Flanders,Flanders,POINT (3.7019929 51.0856653)
unknown,1,51.0398226,3.6963002,Gent,East Flanders,Flanders,POINT (3.6963002 51.0398226)
unknown,1,51.0436437,3.6393988,Drongen,East Flanders,Flanders,POINT (3.6393988 51.0436437)
unknown,1,51.0272083,3.6851527,Gent,East Flanders,Flanders,POINT (3.6851527 51.0272083)
unknown,1,51.0089088,3.7125734,Zwijnaarde,East Flanders,Flanders,POINT (3.7125734 51.0089088)
unknown,1,51.0361782,3.7134438,Gent,East Flanders,Flanders,POINT (3.7134438 51.0361782)
fix,1,51.025839,3.6625585,Gent (Afsnee),East Flanders,Flanders,POINT (3.6625585 51.025839)
fix,0,51.0304216,3.6900248,Gent,East Flanders,Flanders,POINT (3.6900248 51.0304216)
fix,1,51.0572036,3.7295479,Gent,East Flanders,Flanders,POINT (3.7295479 51.0572036)
fix,0,51.0342064,3.701377,Gent,East Flanders,Flanders,POINT (3.701377 51.0342064)
fix,1,51.0903889,3.6985121,Wondelgem,East Flanders,Flanders,POINT (3.6985121 51.0903889)
fix,1,51.0342423,3.7019307,Gent,East Flanders,Flanders,POINT (3.7019307 51.0342423)
fix,1,51.0416355,3.7184422,Gent,East Flanders,Flanders,POINT (3.7184422 51.0416355)
fix,1,51.0319316,3.7049862,Gent,East Flanders,Flanders,POINT (3.7049862 51.0319316)
fix,1,51.0678307,3.7290914,Gent,East Flanders,Flanders,POINT (3.7290914 51.0678307)
fix,1,51.0330995,3.7030492,Gent,East Flanders,Flanders,POINT (3.7030492 51.0330995)
fix,1,51.0197903,3.7274495,Gent,East Flanders,Flanders,POINT (3.7274495 51.0197903)
fix,1,51.0424007,3.715416,Gent,East Flanders,Flanders,POINT (3.715416 51.0424007)
fix,1,51.0534778,3.7265916,Gent,East Flanders,Flanders,POINT (3.7265916 51.0534778)
fix,1,51.0450258,3.714625,Gent,East Flanders,Flanders,POINT (3.714625 51.0450258)
fix,1,51.0367073,3.7249202,Gent,East Flanders,Flanders,POINT (3.7249202 51.0367073)
fix,1,51.0450258,3.714625,Gent,East Flanders,Flanders,POINT (3.714625 51.0450258)
fix,1,51.0450258,3.714625,Gent,East Flanders,Flanders,POINT (3.714625 51.0450258)
fix,1,51.0450258,3.714625,Gent,East Flanders,Flanders,POINT (3.714625 51.0450258)
fix,0,51.0518318,3.7249667,Gent,East Flanders,Flanders,POINT (3.7249667 51.0518318)
fix,1,51.0525164,3.7282877,Gent,East Flanders,Flanders,POINT (3.7282877 51.0525164)
fix,1,51.0598617,3.7215648,Gent,East Flanders,Flanders,POINT (3.7215648 51.0598617)
fix,1,51.0643611,3.7377872,Gent,East Flanders,Flanders,POINT (3.7377872 51.0643611)
fix,1,51.044191,3.6879192,Gent,East Flanders,Flanders,POINT (3.6879192 51.044191)
fix,1,51.0469814,3.6818054,Gent,East Flanders,Flanders,POINT (3.6818054 51.0469814)
fix,0,51.1151688,3.7847173,Gent,East Flanders,Flanders,POINT (3.7847173 51.1151688)
fix,1,51.0658682,3.7290466,Gent,East Flanders,Flanders,POINT (3.7290466 51.0658682)
fix,1,51.0280472,3.7062179,Gent,East Flanders,Flanders,POINT (3.7062179 51.0280472)
fix,1,51.0401597,3.6159772,Drongen,East Flanders,Flanders,POINT (3.6159772 51.0401597)
fix,1,51.048734,3.6887109,Gent,East Flanders,Flanders,POINT (3.6887109 51.048734)
fix,0,51.0602518,3.7099343,Gent,East Flanders,Flanders,POINT (3.7099343 51.0602518)
fix,0,51.0602518,3.7099343,Gent,East Flanders,Flanders,POINT (3.7099343 51.0602518)
fix,1,51.0216992,3.6675257,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.6675257 51.0216992)
fix,1,51.1527017,3.8112183,Sint-Kruis-Winkel,East Flanders,Flanders,POINT (3.8112183 51.1527017)
fix,1,51.0414069,3.7748582,Gentbrugge,East Flanders,Flanders,POINT (3.7748582 51.0414069)
fix,1,51.0198262,3.7089347,Gent,East Flanders,Flanders,POINT (3.7089347 51.0198262)
fix,1,51.0835364,3.6702667,Mariakerke,East Flanders,Flanders,POINT (3.6702667 51.0835364)
fix,1,51.0861506,3.76895,Oostakker,East Flanders,Flanders,POINT (3.76895 51.0861506)
fix,1,51.0468994,3.7081916,Gent,East Flanders,Flanders,POINT (3.7081916 51.0468994)
fix,1,51.0112673,3.7110347,Zwijnaarde,East Flanders,Flanders,POINT (3.7110347 51.0112673)
fix,1,51.113668,3.789125,Desteldonk,East Flanders,Flanders,POINT (3.789125 51.113668)
fix,1,51.0454078,3.7501484,Gentbrugge,East Flanders,Flanders,POINT (3.7501484 51.0454078)
fix,0,51.0687052,3.7645041,Evere,Brussels,Brussels,POINT (3.7645041 51.0687052)
fix,0,51.0363342,3.7349657,Gent,East Flanders,Flanders,POINT (3.7349657 51.0363342)
fix,0,51.0602518,3.7099343,Gent,East Flanders,Flanders,POINT (3.7099343 51.0602518)
fix,0,51.0602518,3.7099343,Gent,East Flanders,Flanders,POINT (3.7099343 51.0602518)
fix,0,51.0656114,3.7039011,Gent,East Flanders,Flanders,POINT (3.7039011 51.0656114)
fix,0,51.0481097,3.7322145,Gent,East Flanders,Flanders,POINT (3.7322145 51.0481097)
fix,0,51.1234262,3.763997,Desteldonk,East Flanders,Flanders,POINT (3.763997 51.1234262)
fix,0,51.029089,3.6857466,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.6857466 51.029089)
fix,0,51.0215386,3.6974186,Sint-Denijs-Westrem,East Flanders,Flanders,POINT (3.6974186 51.0215386)
fix,1,51.0359791,3.7282618,Gent,East Flanders,Flanders,POINT (3.7282618 51.0359791)
