type,public,latitude,longitude,city,province,region,geometry
unknown,1,50.4058707,4.4437402,Charleroi,Hainaut,Wallonia,POINT (4.4437402 50.4058707)
unknown,1,50.3985087,4.5100649,Châtelet,Hainaut,Wallonia,POINT (4.5100649 50.3985087)
unknown,1,50.4727224,4.464419,Gosselies,Hainaut,Wallonia,POINT (4.464419 50.4727224)
unknown,1,50.406087,4.441354,Charleroi,Hainaut,Wallonia,POINT (4.441354 50.406087)
fix,1,50.4583843,4.4183667,NA,Hainaut,Wallonia,POINT (4.4183667 50.4583843)
fix,1,50.4583843,4.4183667,NA,Hainaut,Wallonia,POINT (4.4183667 50.4583843)
fix,1,50.4583843,4.4183667,NA,Hainaut,Wallonia,POINT (4.4183667 50.4583843)
fix,1,50.4175014,4.4577954,NA,Hainaut,Wallonia,POINT (4.4577954 50.4175014)
fix,1,50.4034487,4.530589,NA,Hainaut,Wallonia,POINT (4.530589 50.4034487)
fix,1,50.4138209,4.5213676,NA,Hainaut,Wallonia,POINT (4.5213676 50.4138209)
fix,1,50.4123638,4.4332827,NA,Hainaut,Wallonia,POINT (4.4332827 50.4123638)
fix,1,50.3874898,4.4610782,NA,Hainaut,Wallonia,POINT (4.4610782 50.3874898)
fix,1,50.4290914,4.4753934,NA,Hainaut,Wallonia,POINT (4.4753934 50.4290914)
fix,1,50.4425648,4.4307758,NA,Hainaut,Wallonia,POINT (4.4307758 50.4425648)
fix,1,50.4155388,4.3896943,NA,Hainaut,Wallonia,POINT (4.3896943 50.4155388)
fix,1,50.4028188,4.4800777,NA,Hainaut,Wallonia,POINT (4.4800777 50.4028188)
fix,1,50.3922254,4.4118145,NA,Hainaut,Wallonia,POINT (4.4118145 50.3922254)
fix,1,50.4428822,4.392403,NA,Hainaut,Wallonia,POINT (4.392403 50.4428822)
fix,1,50.4105376,4.4528908,Charleroi,Hainaut,Wallonia,POINT (4.4528908 50.4105376)
fix,1,50.4771359,4.4645761,Gosselies,Hainaut,Wallonia,POINT (4.4645761 50.4771359)
fix,1,50.4876937,4.4523678,Gosselies,Hainaut,Wallonia,POINT (4.4523678 50.4876937)
fix,0,50.4047561,4.4456811,Charleroi,Hainaut,Wallonia,POINT (4.4456811 50.4047561)
fix,1,50.40576,4.38919,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.38919 50.40576)
fix,1,50.3830218,4.4802032,Couillet,Hainaut,Wallonia,POINT (4.4802032 50.3830218)
fix,1,50.4115001,4.4436585,Charleroi,Hainaut,Wallonia,POINT (4.4436585 50.4115001)
fix,0,50.4293098,4.3962634,Roux ,Hainaut,Wallonia,POINT (4.3962634 50.4293098)
fix,0,50.4293098,4.3962634,roux,Hainaut,Wallonia,POINT (4.3962634 50.4293098)
fix,0,50.4047561,4.4456811,Charleroi,Hainaut,Wallonia,POINT (4.4456811 50.4047561)
fix,0,50.4047561,4.4456811,Charleroi,Hainaut,Wallonia,POINT (4.4456811 50.4047561)
fix,0,50.4523498,4.4355377,Gosselies,Hainaut,Wallonia,POINT (4.4355377 50.4523498)
fix,1,50.4228427,4.457178,Charleroi,Hainaut,Wallonia,POINT (4.457178 50.4228427)
fix,1,50.3891742,4.4233869,Marcinelle,Hainaut,Wallonia,POINT (4.4233869 50.3891742)
fix,1,50.4054919,4.4453752,Charleroi ,Hainaut,Wallonia,POINT (4.4453752 50.4054919)
fix,0,50.4036639,4.4249815,CHARLEROI,Hainaut,Wallonia,POINT (4.4249815 50.4036639)
fix,1,50.4710016,4.4644365,Gosselies,Hainaut,Wallonia,POINT (4.4644365 50.4710016)
fix,1,50.3942823,4.5181175,Bouffioulx,Hainaut,Wallonia,POINT (4.5181175 50.3942823)
fix,1,50.4301876,4.4614984,Gilly,Hainaut,Wallonia,POINT (4.4614984 50.4301876)
fix,1,50.4301876,4.4614984,Gilly,Hainaut,Wallonia,POINT (4.4614984 50.4301876)
fix,1,50.4301876,4.4614984,Gilly,Hainaut,Wallonia,POINT (4.4614984 50.4301876)
fix,1,50.4002718,4.386162,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.386162 50.4002718)
fix,1,50.4080214,4.4516361,Charleroi,Hainaut,Wallonia,POINT (4.4516361 50.4080214)
fix,1,50.4080214,4.4516361,Charleroi,Hainaut,Wallonia,POINT (4.4516361 50.4080214)
fix,1,50.4080214,4.4516361,Charleroi,Hainaut,Wallonia,POINT (4.4516361 50.4080214)
fix,1,50.4080214,4.4516361,Charleroi,Hainaut,Wallonia,POINT (4.4516361 50.4080214)
fix,1,50.4080214,4.4516361,Charleroi,Hainaut,Wallonia,POINT (4.4516361 50.4080214)
fix,1,50.4026212,4.4577496,Charleroi,Hainaut,Wallonia,POINT (4.4577496 50.4026212)
fix,1,50.4080214,4.4516361,Charleroi,Hainaut,Wallonia,POINT (4.4516361 50.4080214)
fix,1,50.4270087,4.4707834,Gilly,Hainaut,Wallonia,POINT (4.4707834 50.4270087)
fix,1,50.4276891,4.476899,Gilly,Hainaut,Wallonia,POINT (4.476899 50.4276891)
fix,1,50.4123641,4.4420015,Charleroi,Hainaut,Wallonia,POINT (4.4420015 50.4123641)
fix,1,50.4681291,4.4320373,GILLY,Hainaut,Wallonia,POINT (4.4320373 50.4681291)
fix,0,50.4728951,4.4715328,Gosselies,Hainaut,Wallonia,POINT (4.4715328 50.4728951)
fix,1,50.4034469,4.5099088,Châtelet,Hainaut,Wallonia,POINT (4.5099088 50.4034469)
fix,1,50.4034469,4.5099088,Châtelet,Hainaut,Wallonia,POINT (4.5099088 50.4034469)
fix,1,50.4034469,4.5099088,Châtelet,Hainaut,Wallonia,POINT (4.5099088 50.4034469)
fix,1,50.3974177,4.4010986,Mont-sur-Marchienne,Hainaut,Wallonia,POINT (4.4010986 50.3974177)
fix,1,50.4032125,4.5106963,Châtelet,Hainaut,Wallonia,POINT (4.5106963 50.4032125)
fix,1,50.4175014,4.4577954,Charleroi,Hainaut,Wallonia,POINT (4.4577954 50.4175014)
fix,1,50.4108524,4.383131,Monceau-Sur-Sambre,Hainaut,Wallonia,POINT (4.383131 50.4108524)
fix,1,50.4107515,4.394392,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.394392 50.4107515)
fix,1,50.4037223,4.4944923,Montignies-Sur-Sambre,Hainaut,Wallonia,POINT (4.4944923 50.4037223)
fix,1,50.4093257,4.4490348,Charleroi,Hainaut,Wallonia,POINT (4.4490348 50.4093257)
fix,1,50.4079088,4.4508092,Charleroi,Hainaut,Wallonia,POINT (4.4508092 50.4079088)
fix,1,50.4079088,4.4508092,Charleroi,Hainaut,Wallonia,POINT (4.4508092 50.4079088)
fix,1,50.4079088,4.4508092,Charleroi,Hainaut,Wallonia,POINT (4.4508092 50.4079088)
fix,1,50.4083907,4.4453976,Charleroi,Hainaut,Wallonia,POINT (4.4453976 50.4083907)
fix,1,50.4230453,4.3962239,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.3962239 50.4230453)
fix,1,50.4230453,4.3962239,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.3962239 50.4230453)
fix,1,50.4230453,4.3962239,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.3962239 50.4230453)
fix,1,50.4251729,4.4757479,Gilly,Hainaut,Wallonia,POINT (4.4757479 50.4251729)
fix,1,50.452171,4.4575359,Jumet,Hainaut,Wallonia,POINT (4.4575359 50.452171)
fix,1,50.452171,4.4575359,Jumet,Hainaut,Wallonia,POINT (4.4575359 50.452171)
fix,1,50.406449,4.4427928,Charleroi,Hainaut,Wallonia,POINT (4.4427928 50.406449)
fix,0,50.4104898,4.4425953,Charleroi,Hainaut,Wallonia,POINT (4.4425953 50.4104898)
fix,0,50.4103296,4.4401647,Charleroi,Hainaut,Wallonia,POINT (4.4401647 50.4103296)
fix,1,50.41528,4.45839,Charleroi,Hainaut,Wallonia,POINT (4.45839 50.41528)
fix,1,50.3973817,4.38652,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.38652 50.3973817)
fix,1,50.4001188,4.4813792,Charleroi,Brussels,Brussels,POINT (4.4813792 50.4001188)
fix,1,50.4116156,4.4446055,Charleroi,Hainaut,Wallonia,POINT (4.4446055 50.4116156)
fix,1,50.4313529,4.5197116,Gilly,Hainaut,Wallonia,POINT (4.5197116 50.4313529)
fix,1,50.4652087,4.4279276,Gosselies,Hainaut,Wallonia,POINT (4.4279276 50.4652087)
fix,1,50.4056513,4.3941522,Marchienne-au-Pont,Hainaut,Wallonia,POINT (4.3941522 50.4056513)
fix,1,50.3975698,4.4439261,Marcinelle,Hainaut,Wallonia,POINT (4.4439261 50.3975698)
fix,1,50.3919858,4.453505,Marcinelle,Hainaut,Wallonia,POINT (4.453505 50.3919858)
fix,1,50.4109997,4.4682881,Montignies-Sur-Sambre,Hainaut,Wallonia,POINT (4.4682881 50.4109997)
fix,1,50.4113101,4.4484181,Charleroi,Hainaut,Wallonia,POINT (4.4484181 50.4113101)
fix,1,50.412255,4.4500668,Charleroi,Hainaut,Wallonia,POINT (4.4500668 50.412255)
fix,1,50.4659534,4.4381844,Charleroi,Hainaut,Wallonia,POINT (4.4381844 50.4659534)
fix,1,50.4010435,4.429518,Marcinelle,Hainaut,Wallonia,POINT (4.429518 50.4010435)
fix,1,50.4622443,4.4441697,Gosselies,Hainaut,Wallonia,POINT (4.4441697 50.4622443)
fix,1,50.3919858,4.453505,MARCINELLE,Hainaut,Wallonia,POINT (4.453505 50.3919858)
fix,1,50.4165517,4.4630608,Montigny sur sambre ,Hainaut,Wallonia,POINT (4.4630608 50.4165517)
fix,1,50.4118237,4.4510675,CHARLEROI,Hainaut,Wallonia,POINT (4.4510675 50.4118237)
fix,1,50.412255,4.4500668,CHARLEROI,Hainaut,Wallonia,POINT (4.4500668 50.412255)
fix,0,50.4056276,4.4448111,CHARLEROI,Hainaut,Wallonia,POINT (4.4448111 50.4056276)
fix,1,50.4082166,4.4411352,CHARLEROI,Hainaut,Wallonia,POINT (4.4411352 50.4082166)
fix,1,50.4075137,4.4454763,Charleroi,Hainaut,Wallonia,POINT (4.4454763 50.4075137)
fix,1,50.4655093,4.4597152,Gosselie ,Hainaut,Wallonia,POINT (4.4597152 50.4655093)
fix,1,50.3935146,4.458955,CHARLEROI,Hainaut,Wallonia,POINT (4.458955 50.3935146)
fix,1,50.408271,4.4448238,CHARLEROI,Hainaut,Wallonia,POINT (4.4448238 50.408271)
fix,1,50.4082166,4.4411352,CHARLEROI,Hainaut,Wallonia,POINT (4.4411352 50.4082166)
fix,0,50.4760988,4.4735381,Gosselies,Walloon Brabant,Wallonia,POINT (4.4735381 50.4760988)
fix,1,50.4720091,4.468248,GOSSELIES,Hainaut,Wallonia,POINT (4.468248 50.4720091)
fix,0,50.453375,4.4450359,Jumet,Hainaut,Wallonia,POINT (4.4450359 50.453375)
fix,0,50.4724383,4.4682992,Gosselies,Hainaut,Wallonia,POINT (4.4682992 50.4724383)
fix,1,50.4055903,4.526539,Chatelet,Hainaut,Wallonia,POINT (4.526539 50.4055903)
fix,1,50.4092099,4.3880777,Marchienne au pont,Hainaut,Wallonia,POINT (4.3880777 50.4092099)
fix,1,50.4058877,4.4571085,Montignies/S/Sambre ,Hainaut,Wallonia,POINT (4.4571085 50.4058877)
fix,0,50.3993105,4.5012108,CHATELET,Hainaut,Wallonia,POINT (4.5012108 50.3993105)
fix,1,50.395269,4.4276538,marcinelle,Hainaut,Wallonia,POINT (4.4276538 50.395269)
