type,public,latitude,longitude,city,province,region,geometry
fix,1,50.6393195,5.5739858,Liège,Liege,Wallonia,POINT (5.5739858 50.6393195)
fix,0,50.6565587,5.6476645,Liège,Liege,Wallonia,POINT (5.6476645 50.6565587)
fix,0,50.6600255,5.6482642,Liège,Liege,Wallonia,POINT (5.6482642 50.6600255)
fix,0,50.6515187,5.4955566,Grace Hollogne ,Liege,Wallonia,POINT (5.4955566 50.6515187)
fix,0,50.6881401,5.6049376,Herstal,Liege,Wallonia,POINT (5.6049376 50.6881401)
fix,0,50.6175588,5.5737913,Liège,Liege,Wallonia,POINT (5.5737913 50.6175588)
fix,1,50.6675111,5.507396,Ans,Liege,Wallonia,POINT (5.507396 50.6675111)
fix,1,50.6649992,5.5030854,Ans,Liege,Wallonia,POINT (5.5030854 50.6649992)
fix,1,50.6601414,5.5289693,Ans,Liege,Wallonia,POINT (5.5289693 50.6601414)
fix,1,50.6745137,5.5121386,Ans,Liege,Wallonia,POINT (5.5121386 50.6745137)
fix,1,50.6808317,5.5272443,Ans,Liege,Wallonia,POINT (5.5272443 50.6808317)
fix,1,50.639313,5.5681737,Liège,Liege,Wallonia,POINT (5.5681737 50.639313)
fix,1,50.5989141,5.5690508,Angleur,Liege,Wallonia,POINT (5.5690508 50.5989141)
fix,0,50.6537943,5.6332371,Liège,Liege,Wallonia,POINT (5.6332371 50.6537943)
fix,0,50.5918874,5.5571925,Ougrée,Liege,Wallonia,POINT (5.5571925 50.5918874)
fix,0,50.5918874,5.5571925,Ougrée,Liege,Wallonia,POINT (5.5571925 50.5918874)
fix,0,50.697004,5.6236715,Herstal,Liege,Wallonia,POINT (5.6236715 50.697004)
fix,1,50.6555504,5.4919318,Grâce-Hollogne,Liege,Wallonia,POINT (5.4919318 50.6555504)
fix,1,50.6436535,5.4373237,Grâce-Hollogne,Liege,Wallonia,POINT (5.4373237 50.6436535)
fix,1,50.6436535,5.4373237,Grâce-Hollogne,Liege,Wallonia,POINT (5.4373237 50.6436535)
fix,1,50.6358002,5.451961,Grace-Hollogne,Liege,Wallonia,POINT (5.451961 50.6358002)
fix,1,50.6926732,5.6267728,Herstal,Liege,Wallonia,POINT (5.6267728 50.6926732)
fix,0,50.6682599,5.5681139,Vottem,Liege,Wallonia,POINT (5.5681139 50.6682599)
fix,1,50.6929086,5.6283496,Herstal,Liege,Wallonia,POINT (5.6283496 50.6929086)
fix,1,50.6721433,5.5295305,Alleur,Liege,Wallonia,POINT (5.5295305 50.6721433)
fix,1,50.6360648,5.579891,Liège ,Liege,Wallonia,POINT (5.579891 50.6360648)
fix,1,50.6196748,5.5769771,Liège,Liege,Wallonia,POINT (5.5769771 50.6196748)
fix,0,50.6123478,5.585517,Angleur,Liege,Wallonia,POINT (5.585517 50.6123478)
fix,0,50.6087453,5.5509201,Liège,Liege,Wallonia,POINT (5.5509201 50.6087453)
fix,0,50.6105617,5.553482,Liège,Liege,Wallonia,POINT (5.553482 50.6105617)
fix,1,50.6300055,5.7033738,Fléron,Liege,Wallonia,POINT (5.7033738 50.6300055)
fix,0,50.6100516,5.5842762,Angleur,Liege,Wallonia,POINT (5.5842762 50.6100516)
fix,1,50.5824704,5.5663166,Liège (Sart Tilman),Liege,Wallonia,POINT (5.5663166 50.5824704)
fix,1,50.6457392,5.5719218,Liège,Liege,Wallonia,POINT (5.5719218 50.6457392)
fix,1,50.6465062,5.5719709,Liège,Liege,Wallonia,POINT (5.5719709 50.6465062)
fix,1,50.6458761,5.5732823,Liège,Liege,Wallonia,POINT (5.5732823 50.6458761)
fix,1,50.6392252,5.5390471,Montegnée,Liege,Wallonia,POINT (5.5390471 50.6392252)
fix,0,50.648161,5.6170741,LIEGE,Liege,Wallonia,POINT (5.6170741 50.648161)
fix,1,50.6217727,5.5713387,liège,Liege,Wallonia,POINT (5.5713387 50.6217727)
fix,1,50.6386689,5.5679547,liege,Liege,Wallonia,POINT (5.5679547 50.6386689)
fix,1,50.6202076,5.5840436,liège,Liege,Wallonia,POINT (5.5840436 50.6202076)
fix,1,50.6391518,5.5621293,liège,Liege,Wallonia,POINT (5.5621293 50.6391518)
fix,1,50.6397571,5.569953,liège,Liege,Wallonia,POINT (5.569953 50.6397571)
fix,1,50.6397571,5.569953,Liège,Liege,Wallonia,POINT (5.569953 50.6397571)
fix,1,50.6397571,5.569953,liège,Liege,Wallonia,POINT (5.569953 50.6397571)
fix,1,50.6397571,5.569953,liège,Liege,Wallonia,POINT (5.569953 50.6397571)
fix,1,50.6397571,5.569953,liège,Liege,Wallonia,POINT (5.569953 50.6397571)
fix,1,50.6397571,5.569953,liège,Liege,Wallonia,POINT (5.569953 50.6397571)
fix,1,50.6476783,5.5780274,liège,Liege,Wallonia,POINT (5.5780274 50.6476783)
fix,1,50.6465609,5.5800342,liège,Liege,Wallonia,POINT (5.5800342 50.6465609)
fix,1,50.6465609,5.5800342,liège,Liege,Wallonia,POINT (5.5800342 50.6465609)
fix,1,50.6465609,5.5800342,liège,Liege,Wallonia,POINT (5.5800342 50.6465609)
fix,1,50.6465609,5.5800342,liège,Liege,Wallonia,POINT (5.5800342 50.6465609)
fix,1,50.6494892,5.5916772,liège,Liege,Wallonia,POINT (5.5916772 50.6494892)
fix,1,50.6453459,5.5756931,liège,Liege,Wallonia,POINT (5.5756931 50.6453459)
fix,1,50.6461029,5.5803929,liége,Liege,Wallonia,POINT (5.5803929 50.6461029)
fix,1,50.6461029,5.5803929,liège,Liege,Wallonia,POINT (5.5803929 50.6461029)
fix,1,50.6461029,5.5803929,liège,Liege,Wallonia,POINT (5.5803929 50.6461029)
fix,1,50.6450747,5.5763177,liège,Liege,Wallonia,POINT (5.5763177 50.6450747)
fix,1,50.6450747,5.5763177,liège,Liege,Wallonia,POINT (5.5763177 50.6450747)
fix,1,50.6468449,5.5810904,liège,Liege,Wallonia,POINT (5.5810904 50.6468449)
fix,1,50.661286,5.5494147,liège,Liege,Wallonia,POINT (5.5494147 50.661286)
fix,1,50.6472464,5.5832651,liège,Liege,Wallonia,POINT (5.5832651 50.6472464)
fix,1,50.6464222,5.5696316,liège,Liege,Wallonia,POINT (5.5696316 50.6464222)
fix,1,50.6190586,5.5769155,liège,Liege,Wallonia,POINT (5.5769155 50.6190586)
fix,1,50.6452764,5.5779412,liège,Liege,Wallonia,POINT (5.5779412 50.6452764)
fix,1,50.6462577,5.5807082,liège,Liege,Wallonia,POINT (5.5807082 50.6462577)
fix,1,50.6453459,5.5756931,liège,Liege,Wallonia,POINT (5.5756931 50.6453459)
fix,1,50.6109966,5.6151374,liège,Liege,Wallonia,POINT (5.6151374 50.6109966)
fix,1,50.6289069,5.6206124,liège,Liege,Wallonia,POINT (5.6206124 50.6289069)
fix,1,50.6471033,5.6038092,liège,Liege,Wallonia,POINT (5.6038092 50.6471033)
fix,1,50.6452501,5.6342363,liège,Liege,Wallonia,POINT (5.6342363 50.6452501)
fix,1,50.6637284,5.5614475,liège,Liege,Wallonia,POINT (5.5614475 50.6637284)
fix,1,50.6418177,5.5589861,liége,Liege,Wallonia,POINT (5.5589861 50.6418177)
fix,1,50.6123478,5.585517,angleur,Liege,Wallonia,POINT (5.585517 50.6123478)
fix,1,50.6420564,5.5842922,liège,Liege,Wallonia,POINT (5.5842922 50.6420564)
fix,1,50.660955,5.5287066,ANS,Liege,Wallonia,POINT (5.5287066 50.660955)
fix,0,50.6946711,5.5866081,Milmort,Liege,Wallonia,POINT (5.5866081 50.6946711)
fix,0,50.6677172,5.5708418,vottem,Liege,Wallonia,POINT (5.5708418 50.6677172)
fix,1,50.6111778,5.61535,CHENEE,Liege,Wallonia,POINT (5.61535 50.6111778)
fix,1,50.676624,5.518412,Alleur,Liege,Wallonia,POINT (5.518412 50.676624)
fix,0,50.6677172,5.5708418,Vottem,Liege,Wallonia,POINT (5.5708418 50.6677172)
fix,1,50.6430565,5.5604813,Liège,Liege,Wallonia,POINT (5.5604813 50.6430565)
fix,1,50.6451849,5.5267887,Saint Nicolas,Liege,Wallonia,POINT (5.5267887 50.6451849)
fix,1,50.6921293,5.6272218,Herstal,Liege,Wallonia,POINT (5.6272218 50.6921293)
fix,1,50.6365421,5.5685584,LUIK,Liege,Wallonia,POINT (5.5685584 50.6365421)
fix,1,50.6781136,5.6207931,HERSTAL,Liege,Wallonia,POINT (5.6207931 50.6781136)
fix,1,50.6292983,5.6045499,GRIVEGNEE,Liege,Wallonia,POINT (5.6045499 50.6292983)
fix,1,50.625883,5.5698644,LUIK,Liege,Wallonia,POINT (5.5698644 50.625883)
fix,1,50.5808245,5.4937605,SERAING,Liege,Wallonia,POINT (5.4937605 50.5808245)
fix,1,50.6637346,5.5573581,Liege,Liege,Wallonia,POINT (5.5573581 50.6637346)
fix,1,50.6508567,5.5698555,Liège,Liege,Wallonia,POINT (5.5698555 50.6508567)
fix,1,50.6319294,5.5496069,Liège,Liege,Wallonia,POINT (5.5496069 50.6319294)
fix,1,50.6153849,5.5576362,Liège,Liege,Wallonia,POINT (5.5576362 50.6153849)
fix,1,50.6157466,5.5937472,Liège,Liege,Wallonia,POINT (5.5937472 50.6157466)
fix,1,50.6360984,5.5820429,LIEGE,Liege,Wallonia,POINT (5.5820429 50.6360984)
fix,1,50.6992722,5.6155654,Herstal,Liege,Wallonia,POINT (5.6155654 50.6992722)
fix,0,50.6776863,5.6353461,Herstal,Liege,Wallonia,POINT (5.6353461 50.6776863)
fix,1,50.630604,5.5089523,MONTEGNEE,Liege,Wallonia,POINT (5.5089523 50.630604)
fix,1,50.6274002,5.5674937,Liége,Liege,Wallonia,POINT (5.5674937 50.6274002)
fix,1,50.6457444,5.5794132,Liège,Liege,Wallonia,POINT (5.5794132 50.6457444)
fix,1,50.6457444,5.5794132,liege,Liege,Wallonia,POINT (5.5794132 50.6457444)
fix,1,50.6457444,5.5794132,Liége,Liege,Wallonia,POINT (5.5794132 50.6457444)
fix,1,50.6457444,5.5794132,Liége,Liege,Wallonia,POINT (5.5794132 50.6457444)
fix,1,50.6948784,5.6205192,herstal,Liege,Wallonia,POINT (5.6205192 50.6948784)
fix,0,50.655,5.45092,Bierset,Liege,Wallonia,POINT (5.45092 50.655)
fix,1,50.638126,5.5816133,LUIK,Liege,Wallonia,POINT (5.5816133 50.638126)
fix,1,50.6429785,5.4361783,Grace-Hollogne,Liege,Wallonia,POINT (5.4361783 50.6429785)
fix,0,50.6896117,5.5767128,Milmort,Liege,Wallonia,POINT (5.5767128 50.6896117)
fix,1,50.6474069,5.568612,LUIK,Liege,Wallonia,POINT (5.568612 50.6474069)
fix,1,50.6889418,5.5818824,Milmort ,Liege,Wallonia,POINT (5.5818824 50.6889418)
fix,1,50.6889418,5.5818824,Milomort ,Liege,Wallonia,POINT (5.5818824 50.6889418)
fix,1,50.6543311,5.5018275,BIERSET,Liege,Wallonia,POINT (5.5018275 50.6543311)
fix,1,50.6545506,5.4941114,BIERSET,Liege,Wallonia,POINT (5.4941114 50.6545506)
fix,1,50.6472417,5.4884426,BIERSET,Liege,Wallonia,POINT (5.4884426 50.6472417)
fix,1,50.6362991,5.5869325,BRESSOUX,Liege,Wallonia,POINT (5.5869325 50.6362991)
fix,1,50.650559,5.4926397,BIERSET,Liege,Wallonia,POINT (5.4926397 50.650559)
fix,1,50.6437605,5.5634493,LIEGE,Liege,Wallonia,POINT (5.5634493 50.6437605)
fix,1,50.619739,5.5921569,BRESSOUX,Liege,Wallonia,POINT (5.5921569 50.619739)
fix,1,50.6340255,5.5653103,LUIK,Liege,Wallonia,POINT (5.5653103 50.6340255)
fix,1,50.6340255,5.5653103,LUIK,Liege,Wallonia,POINT (5.5653103 50.6340255)
fix,1,50.6497622,5.6125225,Liège,Liege,Wallonia,POINT (5.6125225 50.6497622)
fix,1,50.641966,5.5533155,liege,Liege,Wallonia,POINT (5.5533155 50.641966)
fix,0,50.6358766,5.5688945,LIEGE,Liege,Wallonia,POINT (5.5688945 50.6358766)
fix,1,50.6527558,5.5976102,Liege,Liege,Wallonia,POINT (5.5976102 50.6527558)
fix,0,50.6677172,5.5708418,Vottem,Liege,Wallonia,POINT (5.5708418 50.6677172)
fix,1,50.6350757,5.5628874,LUIK,Liege,Wallonia,POINT (5.5628874 50.6350757)
fix,1,50.6350757,5.5628874,LUIK,Liege,Wallonia,POINT (5.5628874 50.6350757)
fix,1,50.6350757,5.5628874,LUIK,Liege,Wallonia,POINT (5.5628874 50.6350757)
fix,1,50.6388737,5.5714138,Liege,Liege,Wallonia,POINT (5.5714138 50.6388737)
fix,1,50.6376764,5.5464789,Liege,Liege,Wallonia,POINT (5.5464789 50.6376764)
fix,1,50.6660596,5.5668071,Liège,Liege,Wallonia,POINT (5.5668071 50.6660596)
fix,1,50.6375313,5.5714447,Liège,Liege,Wallonia,POINT (5.5714447 50.6375313)
fix,1,50.6350757,5.5628874,LUIK,Liege,Wallonia,POINT (5.5628874 50.6350757)
